ID,STATUS
5088266,1
5088269,1
5088273,1
5088275,1
5088276,1
5088279,1
5088280,0
5088281,1
5088282,1
5088283,1
5088284,1
5088285,1
5088286,1
5088287,1
5088288,1
5088289,1
5088290,1
5088291,1
5088292,1
5088293,1
5088294,1
5088295,1
5088296,1
5088297,1
5088298,1
5088301,1
5088307,1
5088308,1
5088309,1
5088310,1
5088311,1
5088318,1
5088319,1
5088320,1
5088321,1
5088322,1
5088323,1
5088325,1
5088326,1
5088352,1
5088353,1
5088354,1
5088355,1
5088359,1
5088361,1
5088377,1
5088379,1
5088390,0
5088391,0
5088392,0
5088415,1
5088416,1
5088417,1
5088427,1
5088428,1
5088429,1
5088430,1
5088433,1
5088434,1
5088435,1
5088436,1
5088437,1
5088439,1
5088447,0
5088448,0
5088449,0
5088450,0
5088451,0
5088453,0
5088454,0
5088455,0
5088456,0
5088458,0
5088459,0
5088461,0
5088462,0
5088463,0
5088470,0
5088472,0
5088473,0
5088474,0
5088475,0
5088478,0
5088479,0
5088481,1
5088482,1
5088484,1
5088489,0
5088490,1
5088496,1
5088498,1
5088499,1
5088501,1
5088502,1
5088503,1
5088516,1
5088532,1
5088534,1
5088535,1
5088536,1
5088537,1
5088551,1
5088552,1
5088553,1
5088554,1
5088555,1
5088557,1
5088563,1
5088564,1
5088565,1
5088566,1
5088567,1
5088569,1
5088571,1
5088600,1
5088601,1
5088602,1
5088603,1
5088604,1
5088605,1
5088625,0
5088626,1
5088655,1
5088656,1
5088657,1
5088664,1
5088665,1
5088666,1
5088667,1
5088668,1
5088669,1
5088670,1
5088671,1
5088672,1
5088673,1
5088683,0
5088684,0
5088685,1
5088686,1
5088687,1
5088688,1
5088689,1
5088690,1
5088691,1
5088692,1
5088696,0
5088697,0
5088698,0
5088699,0
5088700,0
5088701,0
5088702,1
5088703,1
5088704,1
5088706,1
5088707,1
5088708,1
5088709,1
5088710,1
5088711,1
5088712,1
5088713,1
5088714,1
5088715,1
5088716,1
5088717,1
5088718,1
5088719,1
5088720,1
5088721,1
5088722,1
5088723,1
5088724,1
5088725,1
5088726,1
5088727,1
5088728,1
5088732,0
5088733,0
5088734,0
5088736,1
5088737,1
5088738,1
5088739,1
5088773,1
5088774,1
5088775,1
5088777,1
5088778,1
5088782,1
5088783,1
5088784,1
5088785,1
5088786,1
5088787,1
5088805,1
5088807,1
5088808,1
5088809,1
5088810,1
5088811,1
5088812,1
5088813,1
5088814,1
5088815,1
5088816,0
5088819,1
5088820,0
5088821,1
5088822,0
5088823,1
5088824,1
5088825,0
5088826,0
5088828,0
5088829,0
5088830,0
5088831,1
5088832,1
5088833,0
5088834,0
5088835,1
5088836,0
5088837,0
5088838,0
5088839,0
5088840,0
5088843,0
5088844,0
5088845,0
5088847,1
5088848,0
5088850,0
5088851,1
5088852,0
5088853,1
5088854,0
5088855,1
5088856,0
5088857,0
5088858,0
5088859,0
5088860,0
5088861,0
5088862,0
5088863,1
5088865,1
5088866,1
5088868,0
5088870,1
5088871,1
5088872,1
5088873,0
5088874,0
5088875,0
5088876,0
5088877,0
5088878,1
5088879,1
5088880,0
5088881,0
5088882,0
5088884,1
5088886,1
5088887,0
5088888,1
5088889,1
5088890,1
5088891,1
5088892,0
5088894,0
5088895,1
5088896,0
5088897,0
5088898,0
5088899,1
5088900,0
5088901,0
5088902,1
5088903,0
5088904,1
5088905,0
5088906,1
5088907,0
5088908,1
5088909,1
5088914,0
5088916,0
5088917,0
5088919,0
5088922,0
5088923,0
5088924,0
5088925,0
5088927,1
5088928,1
5088929,0
5088930,1
5088931,0
5088932,1
5088934,0
5088935,1
5088938,0
5088939,0
5088942,1
5088943,0
5088944,0
5088945,1
5088946,1
5088947,1
5088949,1
5088951,0
5088952,1
5088953,1
5088954,0
5088955,1
5088959,0
5088960,0
5088961,0
5088962,0
5088964,0
5088965,0
5088966,1
5088967,0
5088968,0
5088969,1
5088970,1
5088971,1
5088972,1
5088974,1
5088975,0
5088976,1
5088985,0
5088986,1
5088987,0
5088989,1
5088990,0
5088991,0
5088992,0
5088993,1
5088994,0
5088995,1
5088996,0
5088997,1
5088998,0
5088999,0
5089000,0
5089001,0
5089003,0
5089004,0
5089005,1
5089007,1
5089012,1
5089013,1
5089014,0
5089016,1
5089018,1
5089019,1
5089021,1
5089022,1
5089023,0
5089026,1
5089027,0
5089028,1
5089030,1
5089032,1
5089033,1
5089034,1
5089035,1
5089037,0
5089038,1
5089039,1
5089040,0
5089041,1
5089042,1
5089043,0
5089044,0
5089045,0
5089046,1
5089047,0
5089048,0
5089049,1
5089050,1
5089051,1
5089052,1
5089053,0
5089054,1
5089055,1
5089056,1
5089057,1
5089058,1
5089059,1
5089060,1
5089061,1
5089063,1
5089064,0
5089065,1
5089066,0
5089067,0
5089068,0
5089069,1
5089070,0
5089071,1
5089072,1
5089073,1
5089074,0
5089075,0
5089076,0
5089077,0
5089078,1
5089079,0
5089080,0
5089081,1
5089082,0
5089083,0
5089084,1
5089085,0
5089086,1
5089087,0
5089088,0
5089090,0
5089094,1
5089095,1
5089096,1
5089098,1
5089099,1
5089100,0
5089104,0
5089106,0
5089107,0
5089108,1
5089110,0
5089111,0
5089112,0
5089113,0
5089115,0
5089116,1
5089117,1
5089118,0
5089120,0
5089121,0
5089122,1
5089123,0
5089124,1
5089125,0
5089127,1
5089128,1
5089129,1
5089130,1
5089131,1
5089132,1
5089133,1
5089134,0
5089135,0
5089137,1
5089138,0
5089139,1
5089140,0
5089141,0
5089142,0
5089144,0
5089145,0
5089147,0
5089148,1
5089149,0
5089150,1
5089151,1
5089152,1
5089154,0
5089156,1
5089157,0
5089158,0
5089159,0
5089160,1
5089161,1
5089162,0
5089163,1
5089164,0
5089165,0
5089166,0
5089167,0
5089169,1
5089171,1
5089172,0
5089173,0
5089174,1
5089175,0
5089176,0
5089177,1
5089179,0
5089180,1
5089181,1
5089182,0
5089183,0
5089184,0
5089185,0
5089186,0
5089189,0
5089190,0
5089191,0
5089192,0
5089193,0
5089194,0
5089195,1
5089196,1
5089197,0
5089199,0
5089200,1
5089201,0
5089202,0
5089203,0
5089209,0
5089210,0
5089211,0
5089212,0
5089217,1
5089218,0
5089219,1
5089220,1
5089221,1
5089222,1
5089223,0
5089224,0
5089225,0
5089226,0
5089227,0
5089228,0
5089229,0
5089230,1
5089233,1
5089234,0
5089235,0
5089236,0
5089237,1
5089239,0
5089240,1
5089241,1
5089242,1
5089243,1
5089244,0
5089245,0
5089246,0
5089248,0
5089249,0
5089250,0
5089251,0
5089252,0
5089253,1
5089254,1
5089255,0
5089260,0
5089261,1
5089262,0
5089263,0
5089264,0
5089265,1
5089266,0
5089267,0
5089268,0
5089269,0
5089270,0
5089271,1
5089273,1
5089274,0
5089275,1
5089277,0
5089278,1
5089279,0
5089280,0
5089283,0
5089284,0
5089287,0
5089288,0
5089289,0
5089291,0
5089292,0
5089294,0
5089295,0
5089296,0
5089297,0
5089298,0
5089299,0
5089300,0
5089301,0
5089302,0
5089303,0
5089304,1
5089305,1
5089306,0
5089307,0
5089308,0
5089309,0
5089311,1
5089312,1
5089313,1
5089314,0
5089315,0
5089316,1
5089317,1
5089320,1
5089321,1
5089322,0
5089323,0
5089324,1
5089325,1
5089326,1
5089327,0
5089329,1
5089330,1
5089331,1
5089334,0
5089335,1
5089336,1
5089338,1
5089340,1
5089341,1
5089342,1
5089343,1
5089345,1
5089347,0
5089348,1
5089349,0
5089350,0
5089351,0
5089352,1
5089353,1
5089354,1
5089355,0
5089356,0
5089361,0
5089362,0
5089363,1
5089364,0
5089365,1
5089366,0
5089367,0
5089368,1
5089369,1
5089370,0
5089371,1
5089373,0
5089374,1
5089375,1
5089376,1
5089377,1
5089378,1
5089379,0
5089380,1
5089381,1
5089382,0
5089383,1
5089384,0
5089385,1
5089386,0
5089387,0
5089388,1
5089390,0
5089392,1
5089393,1
5089394,0
5089395,1
5089396,1
5089397,0
5089398,0
5089399,0
5089401,0
5089402,0
5089403,1
5089404,0
5089407,0
5089408,0
5089409,1
5089410,0
5089411,1
5089412,1
5089413,0
5089414,1
5089415,0
5089416,0
5089417,0
5089418,0
5089419,0
5089420,0
5089421,0
5089422,0
5089423,0
5089429,0
5089431,1
5089433,1
5089434,1
5089435,1
5089437,1
5089438,0
5089439,0
5089440,1
5089441,1
5089442,1
5089443,1
5089444,0
5089445,1
5089453,0
5089454,0
5089457,0
5089458,0
5089459,0
5089463,0
5089464,1
5089465,0
5089466,0
5089470,0
5089471,1
5089473,1
5089474,1
5089475,1
5089476,1
5089477,1
5089478,1
5089479,0
5089480,1
5089485,0
5089486,0
5089487,0
5089489,0
5089490,0
5089492,1
5089493,0
5089494,1
5089495,1
5089496,1
5089497,0
5089499,0
5089500,0
5089501,1
5089502,0
5089503,0
5089504,0
5089505,1
5089506,0
5089507,0
5089508,1
5089509,0
5089510,1
5089511,0
5089512,0
5089513,0
5089514,1
5089515,1
5089516,0
5089517,0
5089518,0
5089519,1
5089520,1
5089521,1
5089522,0
5089523,0
5089524,0
5089525,0
5089526,0
5089527,0
5089528,0
5089529,0
5089530,0
5089531,0
5089532,0
5089533,0
5089534,0
5089535,1
5089536,0
5089537,0
5089538,1
5089539,0
5089540,1
5089541,1
5089542,1
5089544,0
5089546,1
5089547,1
5089548,1
5089549,0
5089550,0
5089552,1
5089554,1
5089555,1
5089556,0
5089557,1
5089558,1
5089560,0
5089561,1
5089562,0
5089563,0
5089564,0
5089565,0
5089566,0
5089567,1
5089569,0
5089570,0
5089572,0
5089573,0
5089574,0
5089575,0
5089576,0
5089577,1
5089578,0
5089579,1
5089580,0
5089581,0
5089585,0
5089586,0
5089587,1
5089588,1
5089589,1
5089590,1
5089591,0
5089592,0
5089594,1
5089595,1
5089596,1
5089597,1
5089598,1
5089601,1
5089602,1
5089603,1
5089605,0
5089606,0
5089607,1
5089609,0
5089611,1
5089616,0
5089617,1
5089618,1
5089619,1
5089620,0
5089621,1
5089622,0
5089623,1
5089624,1
5089625,1
5089626,1
5089627,1
5089628,1
5089629,1
5089630,1
5089631,1
5089632,1
5089633,1
5089634,1
5089635,1
5089636,0
5089637,1
5089638,0
5089639,0
5089640,1
5089641,0
5089642,1
5089643,0
5089644,0
5089645,1
5089646,0
5089647,0
5089648,0
5089649,0
5089650,0
5089652,0
5089653,0
5089654,0
5089655,1
5089656,0
5089657,0
5089658,0
5089659,0
5089661,0
5089662,1
5089663,1
5089664,0
5089667,0
5089670,1
5089671,1
5089672,1
5089673,0
5089674,1
5089675,0
5089676,0
5089677,1
5089678,0
5089679,1
5089680,1
5089681,1
5089683,0
5089684,0
5089685,1
5089686,1
5089687,1
5089688,1
5089689,1
5089690,1
5089691,1
5089692,1
5089693,1
5089694,0
5089695,1
5089697,1
5089698,1
5089699,1
5089700,1
5089702,1
5089703,0
5089706,1
5089707,0
5089709,0
5089710,0
5089711,0
5089712,1
5089713,0
5089714,0
5089715,0
5089716,0
5089717,0
5089718,0
5089719,0
5089720,1
5089722,1
5089724,0
5089726,1
5089727,1
5089728,0
5089730,0
5089732,1
5089733,0
5089734,0
5089736,0
5089737,0
5089739,0
5089741,0
5089742,0
5089743,1
5089744,1
5089746,0
5089747,0
5089748,0
5089749,0
5089750,0
5089751,0
5089752,0
5089753,1
5089754,0
5089755,0
5089756,1
5089757,1
5089758,1
5089759,1
5089760,0
5089761,1
5089762,0
5089763,1
5089764,1
5089765,1
5089766,1
5089767,1
5089768,1
5089769,1
5089770,0
5089771,1
5089772,0
5089776,0
5089777,0
5089778,0
5089779,0
5089780,1
5089781,0
5089782,0
5089783,0
5089784,1
5089785,1
5089786,0
5089787,0
5089788,0
5089789,0
5089791,1
5089792,1
5089793,0
5089794,1
5089796,1
5089797,1
5089798,0
5089799,1
5089800,0
5089801,0
5089802,0
5089806,1
5089807,0
5089808,0
5089809,0
5089810,1
5089811,1
5089812,0
5089813,1
5089814,1
5089815,1
5089816,1
5089817,1
5089818,0
5089819,1
5089820,0
5089821,0
5089822,0
5089823,1
5089824,0
5089825,1
5089826,1
5089827,1
5089828,1
5089829,1
5089830,1
5089831,1
5089832,1
5089833,1
5089834,1
5089835,0
5089836,1
5089837,0
5089838,1
5089839,1
5089840,1
5089841,1
5089842,0
5089843,0
5089844,0
5089845,0
5089846,0
5089847,0
5089848,1
5089849,0
5089852,1
5089855,0
5089856,1
5089857,1
5089858,0
5089860,1
5089861,1
5089862,1
5089866,1
5089868,0
5089869,1
5089870,1
5089871,1
5089877,0
5089883,0
5089885,0
5089886,0
5089887,0
5089888,1
5089889,0
5089890,0
5089894,0
5089895,1
5089896,0
5089901,1
5089903,0
5089904,0
5089905,0
5089906,1
5089907,1
5089908,0
5089909,0
5089910,0
5089914,0
5089915,1
5089916,1
5089917,1
5089918,1
5089919,0
5089920,1
5089921,1
5089922,0
5089923,1
5089924,0
5089925,1
5089926,0
5089929,0
5089930,0
5089931,0
5089932,0
5089933,0
5089934,1
5089936,0
5089937,0
5089942,1
5089943,0
5089945,0
5089946,0
5089947,0
5089948,1
5089950,1
5089951,1
5089953,0
5089954,0
5089955,0
5089956,1
5089957,1
5089958,0
5089959,1
5089961,0
5089962,1
5089963,0
5089964,0
5089965,1
5089967,1
5089968,1
5089969,1
5089970,1
5089971,1
5089972,0
5089973,0
5089974,0
5089975,1
5089976,0
5089978,1
5089979,0
5089981,0
5089982,1
5089983,0
5089986,0
5089988,0
5089989,0
5089992,0
5089993,0
5089994,0
5089995,0
5089996,0
5089997,1
5089998,0
5090000,0
5090001,1
5090002,1
5090003,0
5090004,0
5090008,0
5090009,1
5090010,0
5090012,1
5090013,1
5090014,1
5090015,1
5090016,0
5090017,1
5090018,0
5090019,1
5090020,0
5090021,1
5090022,1
5090023,0
5090024,0
5090025,1
5090026,1
5090027,0
5090028,0
5090030,1
5090031,0
5090032,1
5090035,0
5090036,0
5090039,1
5090040,0
5090042,0
5090044,1
5090046,0
5090047,1
5090048,1
5090049,1
5090050,1
5090051,1
5090052,1
5090055,1
5090056,0
5090057,0
5090058,0
5090059,0
5090060,0
5090061,0
5090062,1
5090063,1
5090064,0
5090065,0
5090066,0
5090067,0
5090068,1
5090070,0
5090071,1
5090072,0
5090073,1
5090074,0
5090077,1
5090078,1
5090079,0
5090081,1
5090082,1
5090083,0
5090084,0
5090088,1
5090089,1
5090091,0
5090092,1
5090098,0
5090099,1
5090102,1
5090103,0
5090105,1
5090106,1
5090107,0
5090108,0
5090109,0
5090110,1
5090111,0
5090113,1
5090115,0
5090118,1
5090119,0
5090120,0
5090121,0
5090122,0
5090124,1
5090125,0
5090126,0
5090128,1
5090129,1
5090130,1
5090131,1
5090132,0
5090133,1
5090134,0
5090136,0
5090137,0
5090139,0
5090140,0
5090141,0
5090142,1
5090144,1
5090145,0
5090146,1
5090147,0
5090148,0
5090151,0
5090152,0
5090153,1
5090154,0
5090155,0
5090156,1
5090158,0
5090160,0
5090162,0
5090163,0
5090164,0
5090166,1
5090167,0
5090168,1
5090169,0
5090171,0
5090172,0
5090173,0
5090177,1
5090178,0
5090179,1
5090180,1
5090181,0
5090182,0
5090183,1
5090184,0
5090185,0
5090186,1
5090187,0
5090188,1
5090189,0
5090190,0
5090192,0
5090193,0
5090195,0
5090196,0
5090197,0
5090199,1
5090200,0
5090201,0
5090203,0
5090205,0
5090206,1
5090209,0
5090210,0
5090213,1
5090214,0
5090216,0
5090217,0
5090220,1
5090221,0
5090222,1
5090223,0
5090224,1
5090225,1
5090226,1
5090227,1
5090229,1
5090230,0
5090231,0
5090232,0
5090234,1
5090235,0
5090236,0
5090237,1
5090238,1
5090239,1
5090240,1
5090241,1
5090244,0
5090245,1
5090247,1
5090249,1
5090250,0
5090251,0
5090253,1
5090254,1
5090255,1
5090257,1
5090258,0
5090260,0
5090262,1
5090263,1
5090264,0
5090265,1
5090266,1
5090267,1
5090269,1
5090270,1
5090271,0
5090273,0
5090274,1
5090275,1
5090276,0
5090277,1
5090278,0
5090279,1
5090280,1
5090281,1
5090286,0
5090287,0
5090288,1
5090289,0
5090291,0
5090292,1
5090293,1
5090297,0
5090298,0
5090299,0
5090300,0
5090301,1
5090302,0
5090305,0
5090308,1
5090309,0
5090310,1
5090311,1
5090312,1
5090313,1
5090314,1
5090316,0
5090317,1
5090318,0
5090319,1
5090320,0
5090321,0
5090324,1
5090325,0
5090326,0
5090328,1
5090331,0
5090333,0
5090334,1
5090335,1
5090336,0
5090337,1
5090338,1
5090340,1
5090341,1
5090342,1
5090343,1
5090344,1
5090345,0
5090346,1
5090347,1
5090348,1
5090350,1
5090351,0
5090352,1
5090353,1
5090354,0
5090355,0
5090356,1
5090358,0
5090360,0
5090361,0
5090362,0
5090363,0
5090364,0
5090365,0
5090366,0
5090368,1
5090369,1
5090370,0
5090371,1
5090373,1
5090374,0
5090375,0
5090377,1
5090378,1
5090380,0
5090381,1
5090383,0
5090386,1
5090388,0
5090389,1
5090390,0
5090391,0
5090392,1
5090393,1
5090394,1
5090396,1
5090397,1
5090398,0
5090399,0
5090400,1
5090403,0
5090404,0
5090405,1
5090407,1
5090408,0
5090409,0
5090413,0
5090414,0
5090415,0
5090416,1
5090417,0
5090419,1
5090421,0
5090422,1
5090424,1
5090425,0
5090426,1
5090427,0
5090428,1
5090430,0
5090432,0
5090433,0
5090434,1
5090435,1
5090436,0
5090437,1
5090438,1
5090441,0
5090442,1
5090444,0
5090445,0
5090447,0
5090449,0
5090450,0
5090451,0
5090452,1
5090453,0
5090454,0
5090457,1
5090458,1
5090460,1
5090461,1
5090462,0
5090464,1
5090465,1
5090466,1
5090468,1
5090470,1
5090471,0
5090473,1
5090474,0
5090475,1
5090476,0
5090477,0
5090478,0
5090479,0
5090480,0
5090481,0
5090485,0
5090486,0
5090488,1
5090489,1
5090491,1
5090492,0
5090493,0
5090497,0
5090498,1
5090499,1
5090501,0
5090505,0
5090506,0
5090507,0
5090509,1
5090510,1
5090511,1
5090513,0
5090515,0
5090516,0
5090518,1
5090519,0
5090520,0
5090522,0
5090523,0
5090525,1
5090527,0
5090528,0
5090529,0
5090530,1
5090531,1
5090532,1
5090533,1
5090534,0
5090535,0
5090536,0
5090538,1
5090540,0
5090541,0
5090542,0
5090543,0
5090544,0
5090545,1
5090546,0
5090548,0
5090549,0
5090550,1
5090552,0
5090557,1
5090558,0
5090561,0
5090562,1
5090563,0
5090565,1
5090566,1
5090567,1
5090568,0
5090569,1
5090570,0
5090572,1
5090573,0
5090574,0
5090576,0
5090578,1
5090580,0
5090581,1
5090582,1
5090587,0
5090590,0
5090592,1
5090593,0
5090594,0
5090595,1
5090596,0
5090597,0
5090598,1
5090599,0
5090600,1
5090603,1
5090604,1
5090605,0
5090606,1
5090607,1
5090608,0
5090609,0
5090611,0
5090612,0
5090613,0
5090614,0
5090615,0
5090617,1
5090619,0
5090621,0
5090622,1
5090627,0
5090629,1
5090630,0
5090631,1
5090632,1
5090634,0
5090635,0
5090636,0
5090639,0
5090641,0
5090642,0
5090643,0
5090644,0
5090645,0
5090648,1
5090649,1
5090650,0
5090651,0
5090652,0
5090653,0
5090655,1
5090656,0
5090657,0
5090659,1
5090660,1
5090661,0
5090666,0
5090668,0
5090669,0
5090670,1
5090673,0
5090674,1
5090675,0
5090678,0
5090679,0
5090680,1
5090681,1
5090682,0
5090683,1
5090685,1
5090687,0
5090689,1
5090690,0
5090691,0
5090695,1
5090696,1
5090697,0
5090698,0
5090701,1
5090702,0
5090703,1
5090704,0
5090705,1
5090707,1
5090708,0
5090712,0
5090713,0
5090714,1
5090715,1
5090719,0
5090720,0
5090722,0
5090724,1
5090726,1
5090729,1
5090730,0
5090731,0
5090732,0
5090733,1
5090734,0
5090735,0
5090736,0
5090737,1
5090738,1
5090739,1
5090740,0
5090741,1
5090743,0
5090744,1
5090745,1
5090746,1
5090748,1
5090751,0
5090752,1
5090754,0
5090755,1
5090756,1
5090757,1
5090758,1
5090759,0
5090760,0
5090761,0
5090763,1
5090764,1
5090765,1
5090766,0
5090767,1
5090768,1
5090769,0
5090771,1
5090772,0
5090773,0
5090774,0
5090776,0
5090777,0
5090778,0
5090779,1
5090780,1
5090781,1
5090783,0
5090784,1
5090788,0
5090790,0
5090791,1
5090793,1
5090794,1
5090795,0
5090796,0
5090797,1
5090798,1
5090799,1
5090801,1
5090803,0
5090805,1
5090806,0
5090808,0
5090809,0
5090810,1
5090811,1
5090812,1
5090814,1
5090816,1
5090817,1
5090818,0
5090820,1
5090824,0
5090826,1
5090827,0
5090828,0
5090829,0
5090830,1
5090831,1
5090832,1
5090835,0
5090836,1
5090837,1
5090838,1
5090839,0
5090840,0
5090842,0
5090843,0
5090845,1
5090846,0
5090847,1
5090849,0
5090851,1
5090852,0
5090855,1
5090856,1
5090857,0
5090858,0
5090859,1
5090860,1
5090861,1
5090865,0
5090866,1
5090869,0
5090871,0
5090872,0
5090875,0
5090877,0
5090878,0
5090879,0
5090882,0
5090883,1
5090884,1
5090886,0
5090887,0
5090888,1
5090889,1
5090890,0
5090891,1
5090893,0
5090894,1
5090895,0
5090896,1
5090897,1
5090898,0
5090900,1
5090901,1
5090902,0
5090903,0
5090904,0
5090905,0
5090906,0
5090907,0
5090908,1
5090909,1
5090910,1
5090912,0
5090913,1
5090915,0
5090918,0
5090919,0
5090921,1
5090922,1
5090924,0
5090925,1
5090927,0
5090928,0
5090929,0
5090931,0
5090933,0
5090935,0
5090936,1
5090937,0
5090938,0
5090939,0
5090940,0
5090941,0
5090942,1
5090943,1
5090944,1
5090945,1
5090948,0
5090949,0
5090950,1
5090951,1
5090952,1
5090953,1
5090954,1
5090955,1
5090956,0
5090958,1
5090959,1
5090960,1
5090961,1
5090963,0
5090965,1
5090968,0
5090970,1
5090972,0
5090974,0
5090975,0
5090976,0
5090977,0
5090978,1
5090979,0
5090980,0
5090981,0
5090982,0
5090983,0
5090984,0
5090985,1
5090986,1
5090987,0
5090988,1
5090990,0
5090991,1
5090992,0
5090993,0
5090994,0
5090995,1
5090996,1
5090997,1
5090998,0
5090999,0
5091000,0
5091001,1
5091002,0
5091003,1
5091004,0
5091005,1
5091006,0
5091007,1
5091011,1
5091012,0
5091013,1
5091015,1
5091016,1
5091017,0
5091018,0
5091020,0
5091022,1
5091023,0
5091024,1
5091025,1
5091026,0
5091027,1
5091028,1
5091029,0
5091030,1
5091031,1
5091032,1
5091033,1
5091034,0
5091035,0
5091036,1
5091037,0
5091038,1
5091039,1
5091040,1
5091041,1
5091042,1
5091043,1
5091044,1
5091046,1
5091047,1
5091048,0
5091049,0
5091050,1
5091051,1
5091052,1
5091054,1
5091057,1
5091059,1
5091060,1
5091061,1
5091062,1
5091063,0
5091064,0
5091065,0
5091066,1
5091067,1
5091070,1
5091071,1
5091072,1
5091073,1
5091074,1
5091075,0
5091077,1
5091080,1
5091082,0
5091083,0
5091086,1
5091087,0
5091088,0
5091089,1
5091090,1
5091091,1
5091092,1
5091093,1
5091094,1
5091095,0
5091096,1
5091097,0
5091098,0
5091101,0
5091102,0
5091103,1
5091105,1
5091106,0
5091107,0
5091108,1
5091109,0
5091110,1
5091111,0
5091112,1
5091115,1
5091116,1
5091118,1
5091119,1
5091120,1
5091121,1
5091122,1
5091123,0
5091125,1
5091126,1
5091127,0
5091128,1
5091130,1
5091131,0
5091132,0
5091133,1
5091134,1
5091135,0
5091136,1
5091137,1
5091138,1
5091139,0
5091140,0
5091141,0
5091142,1
5091144,1
5091145,1
5091146,1
5091147,1
5091148,0
5091149,1
5091150,1
5091151,1
5091152,0
5091153,0
5091154,1
5091156,0
5091157,0
5091160,0
5091161,0
5091162,0
5091163,1
5091164,0
5091165,0
5091166,0
5091169,0
5091170,0
5091171,1
5091172,0
5091174,1
5091175,1
5091176,0
5091177,0
5091178,0
5091179,0
5091180,0
5091181,0
5091182,0
5091183,0
5091184,0
5091185,0
5091186,0
5091187,0
5091189,0
5091191,0
5091192,0
5091193,0
5091194,0
5091195,0
5091196,0
5091197,0
5091198,0
5091199,0
5091200,0
5091201,0
5091202,0
5091203,0
5091204,0
5091205,1
5091206,1
5091207,0
5091208,1
5091209,0
5091210,0
5091212,0
5091213,0
5091214,1
5091217,1
5091218,1
5091219,1
5091221,0
5091222,1
5091223,0
5091224,1
5091225,0
5091226,0
5091227,0
5091228,1
5091229,0
5091230,0
5091231,0
5091232,0
5091234,0
5091235,0
5091236,0
5091237,1
5091238,1
5091239,0
5091241,1
5091242,0
5091243,0
5091244,1
5091245,1
5091246,1
5091247,0
5091250,1
5091253,0
5091254,0
5091255,0
5091256,0
5091257,1
5091258,1
5091259,1
5091260,0
5091261,0
5091262,0
5091263,0
5091264,1
5091267,1
5091271,0
5091272,1
5091273,1
5091274,1
5091275,0
5091276,0
5091278,1
5091279,0
5091280,0
5091281,1
5091282,1
5091284,1
5091285,1
5091286,1
5091287,0
5091288,0
5091289,0
5091290,1
5091291,0
5091292,1
5091293,0
5091294,0
5091296,1
5091297,0
5091298,0
5091299,0
5091300,0
5091301,1
5091302,0
5091303,1
5091304,1
5091305,0
5091306,0
5091307,0
5091308,0
5091309,0
5091310,0
5091311,0
5091312,0
5091313,0
5091314,0
5091315,0
5091316,0
5091317,0
5091318,0
5091321,1
5091322,1
5091323,0
5091327,1
5091328,1
5091329,1
5091330,1
5091331,0
5091333,1
5091335,0
5091336,0
5091337,1
5091338,0
5091339,1
5091340,1
5091341,0
5091342,1
5091343,1
5091344,0
5091345,0
5091346,1
5091347,1
5091348,0
5091349,0
5091350,1
5091351,0
5091352,0
5091353,0
5091354,0
5091355,0
5091356,0
5091357,0
5091358,0
5091359,1
5091360,1
5091361,1
5091362,1
5091363,0
5091364,0
5091365,0
5091366,0
5091367,0
5091368,0
5091369,0
5091373,0
5091374,0
5091375,1
5091376,0
5091378,0
5091379,0
5091380,0
5091381,0
5091382,0
5091384,0
5091385,0
5091386,1
5091387,1
5091388,1
5091389,0
5091390,1
5091391,1
5091392,1
5091393,0
5091395,1
5091396,0
5091397,0
5091398,1
5091400,0
5091401,0
5091402,0
5091403,0
5091405,0
5091406,1
5091407,1
5091410,0
5091411,1
5091412,0
5091414,1
5091415,0
5091416,1
5091417,1
5091418,1
5091419,1
5091420,0
5091421,1
5091422,1
5091423,1
5091424,1
5091425,1
5091427,0
5091428,0
5091429,0
5091430,0
5091431,0
5091432,0
5091433,0
5091434,1
5091435,0
5091436,0
5091437,1
5091438,0
5091439,0
5091440,0
5091441,1
5091442,0
5091443,1
5091444,0
5091445,1
5091446,0
5091447,0
5091448,0
5091449,0
5091450,0
5091451,0
5091452,0
5091453,1
5091454,0
5091455,0
5091456,0
5091457,0
5091458,1
5091459,0
5091460,0
5091461,1
5091464,1
5091465,1
5091466,0
5091467,0
5091468,1
5091469,0
5091470,0
5091471,1
5091472,1
5091473,1
5091474,1
5091475,1
5091477,1
5091478,0
5091479,0
5091480,0
5091481,0
5091482,0
5091483,0
5091484,0
5091485,1
5091486,1
5091487,1
5091488,0
5091489,1
5091490,1
5091491,0
5091494,0
5091496,1
5091497,1
5091498,1
5091499,0
5091500,0
5091503,0
5091504,0
5091505,0
5091506,0
5091507,1
5091508,0
5091509,0
5091511,0
5091512,0
5091513,0
5091516,1
5091520,1
5091521,0
5091523,0
5091524,0
5091526,0
5091527,0
5091528,0
5091529,0
5091530,1
5091531,1
5091532,0
5091533,1
5091535,1
5091538,0
5091539,0
5091540,0
5091541,0
5091543,0
5091544,0
5091545,1
5091546,1
5091548,1
5091549,0
5091551,0
5091552,1
5091555,0
5091556,1
5091557,0
5091558,1
5091560,0
5091561,0
5091562,0
5091563,1
5091564,1
5091566,1
5091567,1
5091569,0
5091570,0
5091572,0
5091573,1
5091574,0
5091575,1
5091576,0
5091577,1
5091578,1
5091579,1
5091580,1
5091581,0
5091582,0
5091584,1
5091585,1
5091586,0
5091588,0
